cog.000123	8.6604e-01	1182	1023.65928
cog.000124	1.0850e+00	1236	1341.06
cog.000125	5.4296e-01	1527	829.09992
cog.000126	6.0892e-01	1485	904.2462
cog.000127	6.7391e-01	1515	1020.97365
cog.000128	5.7244e-01	1590	910.1796
cog.000129	3.7354e-01	1908	712.71432
cog.000130	4.3520e-01	1851	805.5552
cog.000131	8.8272e-01	1023	903.02256
cog.000132	4.2887e-01	1542	661.31754
cog.000133	3.3283e-01	2700	898.641
cog.000134	3.6408e-01	2601	946.97208
cog.000135	3.9545e-01	954	377.2593
cog.000136	5.9846e-01	1020	610.4292
cog.000137	5.4992e-01	762	419.03904
cog.000138	5.6246e-01	1491	838.62786
cog.000139	1.1474e+00	1299	1490.4726
cog.000140	9.0426e-01	384	347.23584
cog.000141	2.1297e-01	1641	349.48377
cog.000142	4.1343e-01	1614	667.27602
cog.000143	5.4900e-01	1377	755.973
cog.000144	4.5186e-01	864	390.40704
cog.000145	5.0885e-01	804	409.1154
cog.000146	5.1741e-01	930	481.1913
cog.000147	3.7467e-01	861	322.59087
cog.000148	4.8816e-01	441	215.27856
cog.000149	1.1152e+00	474	528.6048
cog.000150	6.5964e-01	1149	757.92636
cog.000151	6.4064e-01	1143	732.25152
cog.000152	6.3320e-01	765	484.398
cog.000153	4.8400e-01	756	365.904
cog.000154	5.6165e-01	777	436.40205
cog.000155	6.5958e-01	1035	682.6653
cog.000156	1.1265e+00	1302	1466.703
cog.000157	9.0030e-02	966	86.96898
cog.000158	4.5461e-01	1581	718.73841
cog.000159	4.3741e-01	1020	446.1582
cog.000160	1.1669e+00	657	766.6533
cog.000161	3.4208e-01	2595	887.6976
cog.000162	5.2032e-01	2376	1236.28032
cog.000163	1.3623e+00	1290	1757.367
cog.000164	8.0235e-01	1032	828.0252
cog.000165	5.4925e-01	1797	987.00225
cog.000166	5.4934e-01	942	517.47828
cog.000167	7.5050e-01	693	520.0965
cog.000168	5.6172e-01	897	503.86284
cog.000169	4.6793e-01	1419	663.99267
cog.000170	8.3964e-01	3825	3211.623
cog.000171	5.2375e-01	681	356.67375
cog.000172	5.5657e-01	681	379.02417
cog.000173	6.1965e-01	963	596.72295
cog.000174	6.7890e-01	900	611.01
cog.000175	5.5170e-01	1131	623.9727
cog.000176	4.9141e-01	801	393.61941
cog.000177	3.6820e-01	993	365.6226
cog.000178	6.1982e-01	1299	805.14618
cog.000179	1.0849e+00	561	608.6289
cog.000180	1.3357e+00	1584	2115.7488
cog.000181	8.0278e-01	1032	828.46896
cog.000182	2.6441e-01	1281	338.70921
cog.000183	3.2495e-01	1401	455.25495
cog.000184	6.1963e-01	2193	1358.84859
cog.000185	9.8954e-01	2073	2051.31642
cog.000186	5.4989e-01	762	419.01618
cog.000187	1.1091e+00	1878	2082.8898
cog.000188	8.1005e-01	1458	1181.0529
cog.000189	1.0856e+00	597	648.1032
cog.000190	6.1803e-01	3015	1863.36045
cog.000191	7.4119e-01	873	647.05887
cog.000192	1.3228e+00	2352	3111.2256
cog.000193	8.5495e-01	681	582.22095
cog.000194	7.8412e-01	3564	2794.60368
cog.000195	6.9186e-01	1041	720.22626
cog.000196	2.0581e-01	2112	434.67072
cog.000197	5.7602e-01	336	193.54272
cog.000198	8.5159e-01	825	702.56175
cog.000199	1.4148e+00	774	1095.0552
cog.000200	4.6340e-01	1875	868.875
cog.000201	1.0195e+00	624	636.168
cog.000202	9.4517e-01	3603	3405.44751
cog.000203	7.1912e-01	1275	916.878
cog.000204	6.9983e-01	693	484.98219
cog.000205	5.5479e-01	1161	644.11119
cog.000206	9.3842e-01	510	478.5942
cog.000207	6.2658e-01	1530	958.6674
cog.000208	7.5156e-01	1407	1057.44492
cog.000209	7.4720e-01	1122	838.3584
cog.000210	1.0856e+00	1830	1986.648
cog.000211	6.5642e-01	2154	1413.92868
cog.000212	7.8757e-01	831	654.47067
cog.000213	1.0300e+00	858	883.74
cog.000214	1.0082e+00	702	707.7564
cog.000215	1.2553e+00	1203	1510.1259
cog.000216	6.1259e-01	480	294.0432
cog.000217	6.3579e-01	849	539.78571
cog.000218	5.2857e-01	2757	1457.26749
cog.000219	1.2598e+00	1062	1337.9076
cog.000220	1.0265e+00	1428	1465.842
cog.000221	8.0246e-01	750	601.845
cog.000222	6.2842e-01	2745	1725.0129
cog.000223	5.5553e-01	933	518.30949
cog.000224	5.2514e-01	1266	664.82724
cog.000225	5.8206e-01	2427	1412.65962
cog.000226	5.7164e-01	1554	888.32856
cog.000227	8.5245e-01	1464	1247.9868
cog.000228	5.7863e-01	837	484.31331
cog.000229	5.2123e-01	882	459.72486
cog.000230	6.4020e-01	465	297.693
cog.000231	1.0837e+00	993	1076.1141
cog.000232	7.6509e-01	1593	1218.78837
cog.000233	5.0732e-01	1095	555.5154
cog.000234	6.7636e-01	1350	913.086
cog.000235	4.7357e-01	1356	642.16092
cog.000236	4.6178e-01	1065	491.7957
cog.000237	1.1007e+00	1344	1479.3408
cog.000238	5.8664e-01	1509	885.23976
cog.000239	5.1748e-01	2970	1536.9156
cog.000240	5.5149e-01	1188	655.17012
cog.000241	1.3426e+00	786	1055.2836
cog.000242	4.7410e-01	1059	502.0719
cog.000243	5.9205e-01	1701	1007.07705
cog.000244	1.0036e+00	1272	1276.5792
cog.000245	8.5815e-01	690	592.1235
cog.000246	7.2211e-01	573	413.76903
cog.000247	8.1454e-01	888	723.31152
cog.000248	8.3503e-01	1890	1578.2067
cog.000249	8.6981e-01	1056	918.51936
cog.000250	6.3021e-01	1272	801.62712
cog.000251	9.7516e-01	714	696.26424
cog.000252	9.2406e-01	1230	1136.5938
cog.000253	3.6744e-01	1488	546.75072
cog.000254	4.0908e-01	1398	571.89384
cog.000255	8.0240e-01	1488	1193.9712
cog.000256	1.1364e+00	1461	1660.2804
cog.000257	9.7951e-01	969	949.14519
cog.000258	4.8991e-01	1512	740.74392
cog.000259	7.8467e-01	1296	1016.93232
cog.000260	1.0310e+00	1314	1354.734
cog.000261	1.2059e+00	717	864.6303
cog.000262	1.0127e+00	1275	1291.1925
cog.000263	4.9420e-01	2316	1144.5672
cog.000264	6.8395e-01	2514	1719.4503
cog.000265	5.2513e-01	801	420.62913
cog.000266	4.7572e-01	1506	716.43432
cog.000267	7.9883e-01	1263	1008.92229
cog.000268	1.2855e+00	789	1014.2595
cog.000269	1.2393e+00	678	840.2454
cog.000270	8.2611e-01	675	557.62425
cog.000271	6.1260e-01	2298	1407.7548
cog.000272	5.5625e-01	1341	745.93125
cog.000273	5.7008e-01	831	473.73648
cog.000274	9.5812e-01	1257	1204.35684
cog.000275	1.1195e+00	1476	1652.382
cog.000276	1.0624e+00	1116	1185.6384
cog.000277	1.3564e+00	780	1057.992
cog.000278	5.4792e-01	1296	710.10432
cog.000279	1.0521e+00	1395	1467.6795
cog.000280	5.9244e-01	2412	1428.96528
cog.000281	1.5145e+00	474	717.873
cog.000282	8.7115e-01	1068	930.3882
cog.000283	8.9738e-01	696	624.57648
cog.000284	5.0872e-01	555	282.3396
cog.000285	8.2615e-01	690	570.0435
cog.000286	1.0042e+00	867	870.6414
cog.000287	1.1638e+00	3117	3627.5646
cog.000288	4.7897e-01	1335	639.42495
cog.000289	6.0526e-01	756	457.57656
cog.000290	7.8831e-01	1422	1120.97682
cog.000291	8.4083e-01	1371	1152.77793
cog.000292	5.9950e-01	1341	803.9295
cog.000293	7.8873e-01	1728	1362.92544
cog.000294	5.9402e-01	1728	1026.46656
cog.000295	8.1041e-01	1197	970.06077
cog.000296	4.3841e-01	1179	516.88539
cog.000297	8.0310e-01	885	710.7435
cog.000298	3.1818e-01	1635	520.2243
cog.000299	1.0488e+00	1299	1362.3912
cog.000300	9.4859e-01	1197	1135.46223
cog.000301	5.6643e-01	2340	1325.4462
cog.000302	1.2549e+00	1707	2142.1143
cog.000303	6.2408e-01	3654	2280.38832
cog.000304	7.8079e-01	753	587.93487
cog.000305	8.9241e-01	318	283.78638
cog.000306	6.0145e-01	1554	934.6533
cog.000307	8.4471e-01	1116	942.69636
cog.000308	6.4378e-01	3705	2385.2049
cog.000309	1.0991e+00	1632	1793.7312
cog.000310	7.4366e-01	1191	885.69906
cog.000311	9.3094e-01	726	675.86244
cog.000312	8.9622e-01	825	739.3815
cog.000313	8.6773e-01	813	705.46449
cog.000314	7.4713e-01	936	699.31368
cog.000315	6.7050e-01	1374	921.267
cog.000316	7.5492e-01	1002	756.42984
cog.000317	5.3309e-01	1146	610.92114
cog.000318	4.6563e-01	228	106.16364
cog.000319	9.7997e-01	1482	1452.31554
cog.000320	2.6004e-01	2160	561.6864
cog.000321	1.0344e+00	1074	1110.9456
cog.000322	5.0522e-01	1677	847.25394
cog.000323	7.2345e-01	1149	831.24405
cog.000324	6.5091e-01	1158	753.75378
cog.000325	8.6982e-01	3693	3212.24526
cog.000326	4.1559e-01	732	304.21188
cog.000327	9.3559e-01	468	437.85612
cog.000328	8.2417e-01	1446	1191.74982
cog.000329	6.3442e-01	1008	639.49536
cog.000330	5.3033e-01	1182	626.85006
cog.000331	7.6225e-01	1356	1033.611
cog.000332	8.1064e-01	753	610.41192
cog.000333	9.9383e-01	1101	1094.20683
cog.000334	4.7939e-01	999	478.91061
cog.000335	9.9603e-01	1017	1012.96251
cog.000336	1.0489e+00	1704	1787.3256
cog.000337	1.0249e+00	1320	1352.868
cog.000338	9.3774e-01	1377	1291.26798
cog.000339	8.1827e-01	1182	967.19514
cog.000340	1.0058e+00	432	434.5056
cog.000341	4.3954e-01	2985	1312.0269
cog.000342	2.5473e-01	3969	1011.02337
cog.000343	5.9233e-01	2214	1311.41862
cog.000344	1.7417e+00	942	1640.6814
cog.000345	1.2747e+00	1107	1411.0929
cog.000346	6.9741e-01	1653	1152.81873
cog.000347	6.3719e-01	1224	779.92056
cog.000348	7.6101e-01	1029	783.07929
cog.000349	4.8207e-01	1593	767.93751
cog.000350	9.0519e-01	927	839.11113
cog.000351	5.6846e-01	2592	1473.44832
cog.000352	5.4646e-01	1923	1050.84258
cog.000353	5.7424e-01	2010	1154.2224
cog.000354	7.6637e-01	705	540.29085
cog.000355	4.6446e-01	1269	589.39974
cog.000356	5.8186e-01	519	301.98534
cog.000357	3.5468e-01	1638	580.96584
cog.000358	8.2221e-01	1221	1003.91841
cog.000359	6.4120e-01	732	469.3584
cog.000360	6.4030e-01	1092	699.2076
cog.000361	6.5258e-01	567	370.01286
cog.000362	7.6707e-01	861	660.44727
cog.000363	1.3118e+00	774	1015.3332
cog.000364	7.9051e-01	1074	849.00774
cog.000365	4.1349e-01	951	393.22899
cog.000366	4.6411e-01	2286	1060.95546
cog.000367	4.8352e-01	1092	528.00384
cog.000368	6.3654e-01	1194	760.02876
cog.000369	5.2242e-01	960	501.5232
cog.000370	9.0549e-01	327	296.09523
cog.000371	3.2544e-01	969	315.35136
cog.000372	5.0100e-01	1728	865.728
cog.000373	8.7513e-01	735	643.22055
cog.000374	7.6743e-01	4365	3349.83195
cog.000375	7.0391e-01	1731	1218.46821
cog.000376	6.7382e-01	519	349.71258
cog.000377	5.0023e-01	540	270.1242
cog.000378	8.1542e-01	2094	1707.48948
cog.000379	5.0097e-01	897	449.37009
cog.000380	4.5339e-01	1290	584.8731
cog.000381	7.5298e-01	1509	1136.24682
cog.000382	5.1665e-01	1767	912.92055
cog.000383	4.6737e-01	747	349.12539
cog.000384	5.5713e-01	606	337.62078
cog.000385	8.1104e-01	1263	1024.34352
cog.000386	6.8207e-01	1014	691.61898
cog.000387	7.6568e-01	933	714.37944
cog.000388	5.3728e-01	900	483.552
cog.000389	6.6898e-01	975	652.2555
cog.000390	6.2662e-01	1005	629.7531
cog.000391	5.6227e-01	777	436.88379
cog.000392	1.0545e+00	846	892.107
cog.000393	5.5831e-01	765	427.10715
cog.000394	4.9802e-01	1461	727.60722
cog.000395	3.5115e-01	1332	467.7318
cog.000396	9.3565e-01	846	791.5599
cog.000397	5.4922e-01	1779	977.06238
cog.000398	4.5584e-01	1020	464.9568
cog.000399	7.1309e-01	912	650.33808
cog.000400	6.1225e-01	1401	857.76225
cog.000401	4.3773e-01	441	193.03893
cog.000402	7.4388e-01	1251	930.59388
cog.000403	5.7447e-01	1125	646.27875
cog.000404	4.3194e-01	1188	513.14472
cog.000405	5.0351e-01	1344	676.71744
cog.000406	8.4390e-01	1293	1091.1627
cog.000407	1.0337e+00	1281	1324.1697
cog.000408	7.7748e-01	672	522.46656
cog.000409	3.9210e-01	1860	729.306
cog.000410	3.5801e-01	2514	900.03714
cog.000411	4.4681e-01	1557	695.68317
cog.000412	5.1762e-01	369	191.00178
cog.000413	5.0384e-01	561	282.65424
cog.000414	4.1430e-01	1956	810.3708
cog.000415	6.4600e-01	954	616.284
cog.000416	6.1681e-01	870	536.6247
cog.000417	8.7452e-01	552	482.73504
cog.000418	8.0119e-01	1413	1132.08147
cog.000419	8.3405e-01	2787	2324.49735
cog.000420	8.6356e-01	396	341.96976
cog.000421	8.8607e-01	1578	1398.21846
cog.000422	1.0986e+00	1740	1911.564
cog.000423	1.8396e-01	306	56.29176
cog.000424	9.8954e-01	1971	1950.38334
cog.000425	4.0275e-01	2139	861.48225
cog.000426	1.1353e+00	684	776.5452
cog.000427	4.1641e-01	891	371.02131
cog.000428	8.1636e-01	1608	1312.70688
cog.000429	5.0649e-01	1242	629.06058
cog.000430	6.6994e-01	933	625.05402
cog.000431	7.4225e-01	1743	1293.74175
cog.000432	9.2824e-01	543	504.03432
cog.000433	8.1292e-01	588	477.99696
cog.000434	3.0192e-01	546	164.84832
cog.000435	7.3437e-01	822	603.65214
cog.000436	7.5069e-01	1668	1252.15092
cog.000437	7.4793e-01	954	713.52522
cog.000438	6.9616e-01	645	449.0232
cog.000439	5.9620e-01	1065	634.953
cog.000440	7.3079e-01	1050	767.3295
cog.000441	4.8997e-01	1638	802.57086
cog.000442	7.2666e-01	1422	1033.31052
cog.000443	5.2292e-01	1887	986.75004
cog.000444	5.3914e-01	1389	748.86546
cog.000445	1.8035e+00	1764	3181.374
cog.000446	6.4782e-01	1164	754.06248
cog.000447	1.1037e+00	1002	1105.9074
cog.000448	7.1757e-01	1449	1039.75893
cog.000449	1.3317e+00	975	1298.4075
cog.000450	3.9380e-01	1152	453.6576
cog.000451	2.5723e-01	264	67.90872
cog.000452	7.5561e-01	1371	1035.94131
cog.000453	1.2269e+00	1131	1387.6239
cog.000454	6.7985e-01	822	558.8367
cog.000455	3.2067e-01	1122	359.79174
cog.000456	8.0464e-01	717	576.92688
cog.000457	6.9927e-01	870	608.3649
cog.000458	7.1101e-01	1767	1256.35467
cog.000459	4.3940e-01	1047	460.0518
cog.000460	6.7445e-01	612	412.7634
cog.000461	6.0055e-01	711	426.99105
cog.000462	4.8285e-01	3741	1806.34185
cog.000463	6.3368e-01	1566	992.34288
cog.000464	1.1980e+00	993	1189.614
cog.000465	6.3673e-01	873	555.86529
cog.000466	4.7251e-01	513	242.39763
cog.000467	4.5983e-01	543	249.68769
cog.000468	1.0775e+00	999	1076.4225
cog.000469	6.5896e-01	1953	1286.94888
cog.000470	9.5595e-01	960	917.712
cog.000471	6.0742e-01	1122	681.52524
cog.000472	4.4787e-01	900	403.083
cog.000473	6.4228e-01	1716	1102.15248
cog.000474	1.0614e+00	912	967.9968
cog.000475	5.9822e-01	861	515.06742
cog.000476	5.7657e-01	381	219.67317
cog.000477	7.2014e-01	651	468.81114
cog.000478	1.1026e+00	1011	1114.7286
cog.000479	6.1086e-01	672	410.49792
cog.000480	5.0906e-01	729	371.10474
cog.000481	1.1907e+00	705	839.4435
cog.000482	7.3427e-01	1005	737.94135
cog.000483	1.1612e+00	741	860.4492
cog.000484	8.2221e-01	1695	1393.64595
cog.000485	5.7464e-01	1386	796.45104
cog.000486	5.8385e-01	717	418.62045
cog.000487	6.4743e-01	573	370.97739
cog.000488	9.9985e-01	423	422.93655
cog.000489	7.1499e-01	675	482.61825
cog.000490	5.5081e-01	1044	575.04564
cog.000491	8.2672e-01	654	540.67488
cog.000492	5.7754e-01	723	417.56142
cog.000493	5.8744e-01	1626	955.17744
cog.000494	2.2848e-01	600	137.088
cog.000495	1.3008e+00	426	554.1408
cog.000496	7.9500e-01	378	300.51
cog.000497	1.2133e+00	921	1117.4493
cog.000498	3.3781e-01	543	183.43083
cog.000499	7.0913e-01	1728	1225.37664
cog.000500	9.0093e-01	1776	1600.05168
cog.000501	5.1181e-01	684	350.07804
cog.000502	6.7923e-01	1368	929.18664
cog.000503	5.1158e-01	564	288.53112
cog.000504	5.4996e-01	2391	1314.95436
cog.000505	1.2401e+00	1512	1875.0312
cog.000506	7.8468e-01	1821	1428.90228
cog.000507	3.4940e-01	561	196.0134
cog.000508	8.0254e-01	879	705.43266
cog.000509	7.4208e-01	1242	921.66336
cog.000510	7.5430e-01	1413	1065.8259
cog.000511	5.3536e-01	303	162.21408
cog.000512	6.9155e-01	1899	1313.25345
cog.000513	1.1156e+00	990	1104.444
cog.000514	4.1894e-01	504	211.14576
cog.000515	7.7992e-01	609	474.97128
cog.000516	4.5381e-01	2682	1217.11842
cog.000517	5.6664e-01	1113	630.67032
cog.000518	6.8248e-01	2478	1691.18544
cog.000519	5.3574e-01	3777	2023.48998
cog.000520	8.1366e-01	855	695.6793
cog.000521	6.2336e-01	1107	690.05952
cog.000522	5.4351e-01	642	348.93342
cog.000523	3.7957e-01	2070	785.7099
cog.000524	7.3266e-01	1020	747.3132
cog.000525	7.3917e-01	1203	889.22151
cog.000526	6.8770e-01	714	491.0178
cog.000527	8.0109e-01	1494	1196.82846
cog.000528	6.3098e-01	900	567.882
cog.000529	4.2625e-01	2808	1196.91
cog.000530	4.7313e-01	828	391.75164
cog.000531	7.8483e-01	1674	1313.80542
cog.000532	7.6389e-01	666	508.75074
cog.000533	8.0124e-01	669	536.02956
cog.000534	6.0863e-01	858	522.20454
cog.000535	8.4997e-01	1266	1076.06202
cog.000536	6.3217e-01	1152	728.25984
cog.000537	7.2444e-01	5343	3870.68292
cog.000538	6.5158e-01	534	347.94372
cog.000539	6.1417e-01	1620	994.9554
cog.000540	4.8180e-01	2091	1007.4438
cog.000541	6.7081e-01	768	515.18208
cog.000542	3.8735e-01	1461	565.91835
cog.000543	6.6936e-01	894	598.40784
cog.000544	5.7162e-01	1623	927.73926
cog.000545	5.3227e-01	1020	542.9154
cog.000546	7.3015e-01	564	411.8046
cog.000547	4.8163e-01	1374	661.75962
cog.000548	8.9079e-01	1266	1127.74014
cog.000549	7.6080e-01	702	534.0816
cog.000550	4.7168e-01	1035	488.1888
cog.000551	9.5324e-01	1347	1284.01428
cog.000552	7.0974e-01	1032	732.45168
cog.000553	6.9699e-01	1407	980.66493
cog.000554	3.1006e+00	1593	4939.2558
cog.000555	1.1416e+00	801	914.4216
cog.000556	3.7404e-01	1842	688.98168
cog.000557	9.4319e-01	450	424.4355
cog.000558	4.4484e-01	2298	1022.24232
cog.000559	5.9256e-01	681	403.53336
cog.000560	7.4238e-01	1014	752.77332
cog.000561	5.4677e-01	2604	1423.78908
cog.000562	7.6960e-01	1275	981.24
cog.000563	5.2037e-01	2346	1220.78802
cog.000564	8.3455e-01	1764	1472.1462
cog.000565	5.5107e-01	903	497.61621
cog.000566	4.8044e-01	3120	1498.9728
cog.000567	1.0683e+00	1608	1717.8264
cog.000568	7.5522e-01	429	323.98938
cog.000569	7.3944e-01	3444	2546.63136
cog.000570	5.8936e-01	1914	1128.03504
cog.000571	7.4256e-01	573	425.48688
cog.000572	1.1015e+00	714	786.471
cog.000573	5.7509e-01	498	286.39482
cog.000574	7.0753e-01	2229	1577.08437
cog.000575	7.3434e-01	822	603.62748
cog.000576	1.2881e+00	1173	1510.9413
cog.000577	1.0637e+00	906	963.7122
cog.000578	5.9071e-01	1779	1050.87309
cog.000579	9.3420e-01	648	605.3616
cog.000580	5.7484e-01	1077	619.10268
cog.000581	1.2025e+00	1137	1367.2425
cog.000582	2.4976e-01	1638	409.10688
cog.000583	5.8369e-01	1053	614.62557
cog.000584	5.7875e-01	1680	972.3
cog.000585	7.5012e-01	5247	3935.87964
cog.000586	9.6061e-01	717	688.75737
cog.000587	1.1590e+00	771	893.589
cog.000588	9.0624e-01	597	541.02528
cog.000589	4.3532e-01	1089	474.06348
cog.000590	6.8973e-01	1146	790.43058
cog.000591	3.4420e-01	3336	1148.2512
cog.000592	7.4465e-01	1140	848.901
cog.000593	4.7669e-01	1497	713.60493
cog.000594	7.9186e-01	1074	850.45764
cog.000595	3.3829e-01	816	276.04464
cog.000596	9.0035e-01	804	723.8814
cog.000597	4.7185e-01	864	407.6784
cog.000598	6.7396e-01	468	315.41328
cog.000599	8.0657e-01	1137	917.07009
cog.000600	9.0897e-01	1623	1475.25831
cog.000601	4.3190e-01	1272	549.3768
cog.000602	4.0455e-01	1020	412.641
cog.000603	2.3011e-01	369	84.91059
cog.000604	8.7075e-01	483	420.57225
cog.000605	8.2785e-01	1317	1090.27845
cog.000606	1.1634e+00	1287	1497.2958
cog.000607	4.0939e-01	1290	528.1131
cog.000608	5.1435e-01	1437	739.12095
cog.000609	6.2784e-01	1704	1069.83936
cog.000610	6.3979e-01	735	470.24565
cog.000611	8.9670e-01	1359	1218.6153
cog.000612	6.2376e-01	342	213.32592
cog.000613	4.3865e-01	681	298.72065
cog.000614	6.4958e-01	291	189.02778
cog.000615	7.1090e-01	696	494.7864
cog.000616	8.8319e-01	3390	2994.0141
cog.000617	5.8739e-01	996	585.04044
cog.000618	5.0469e-01	633	319.46877
cog.000619	9.4244e-01	1242	1170.51048
cog.000620	9.7777e-01	597	583.72869
cog.000621	6.2265e-01	1440	896.616
cog.000622	8.8047e-01	729	641.86263
cog.000623	7.3702e-01	1020	751.7604
cog.000624	5.9628e-01	1227	731.63556
cog.000625	6.4051e-01	603	386.22753
cog.000626	9.4884e-01	1005	953.5842
cog.000627	7.5140e-01	579	435.0606
cog.000628	5.2143e-01	2703	1409.42529
cog.000629	4.4136e-01	1272	561.40992
cog.000630	5.0484e-01	3195	1612.9638
cog.000631	1.1569e+00	1254	1450.7526
cog.000632	6.2995e-01	1101	693.57495
cog.000633	2.6173e-01	1242	325.06866
cog.000634	8.1279e-01	822	668.11338
cog.000635	2.2483e-01	3510	789.1533
cog.000636	5.7204e-01	948	542.29392
cog.000637	1.1523e+00	903	1040.5269
cog.000638	4.1864e-01	2289	958.26696
cog.000639	6.7420e-01	1668	1124.5656
cog.000640	1.1225e+00	696	781.26
cog.000641	9.7887e-01	1095	1071.86265
