cog.001217	KOSI07+F3X4+G4	2.074543438	0.00858262467
cog.001216	KOSI07+F3X4+G4	1.214384312	0.04794008912
cog.001215	KOSI07+F3X4+G4	1.832001333	0.05767033996
cog.001214	KOSI07+F3X4+G4	1.512790947	0.06521593956
cog.001213	KOSI07+F3X4	1.174883346	0.07449981823
cog.001212	KOSI07+F	2.127814186	0.04511568219
cog.001211	KOSI07+FU+I	3.517188813	0.02363676376
cog.001210	KOSI07+F3X4+G4	1.495244852	0.0800220782
cog.001209	KOSI07+F3X4	1.285528753	0.1218641665
cog.001208	KOSI07+F3X4	2.068722166	0.02735671104
cog.001207	KOSI07+F3X4+G4	1.498718447	0.05705455113
cog.001206	KOSI07+F3X4	0.8226182728	0.0358190826
cog.001205	KOSI07+F3X4	0.812960824	0.08882569267
cog.001204	KOSI07+F3X4	1.053282625	0.07415813246
cog.001203	KOSI07+FU+G4	3.481771947	0.2840762984
cog.001202	KOSI07+F3X4+I	1.224366535	0.1012234803
cog.001201	KOSI07+F3X4	1.5014551	0.2203718107
cog.001200	KOSI07+F3X4+I	1.289648711	0.08270159735
cog.001199	KOSI07+F3X4	1.572126717	0.08547565717
cog.001198	KOSI07+F3X4	1.87612564	0.08556965172
cog.001197	KOSI07+FU	0.8140370823	0.1276076939
cog.001196	KOSI07+F1X4+G4	1.557688678	0.04388650553
cog.001195	KOSI07+FU+G4	1.308547786	0.06945412085
cog.001194	KOSI07+FU	1.119691839	0.0370356952
cog.001193	KOSI07+F3X4+I	1.829326803	0.1007998502
cog.001192	KOSI07+F3X4+I	1.395955972	0.1700081678
cog.001191	KOSI07+F3X4	1.77124577	0.0710087047
cog.001190	KOSI07+F3X4	1.873961105	0.06182279122
cog.001189	KOSI07+F3X4+I	2.243280388	0.01917766366
cog.001188	KOSI07+F3X4+G4	1.986226553	0.0737334723
cog.001187	KOSI07+F3X4	1.420694392	0.1594657512
cog.001186	KOSI07+FU+I	1.141753835	0.1883320859
cog.001185	KOSI07+F3X4	1.691902152	0.07896523088
cog.001184	KOSI07+FU+G4	0.9949071182	0.08135335397
cog.001183	KOSI07+F3X4+G4	3.468762086	0.01728355282
cog.001182	KOSI07+F3X4+I	1.172466553	0.1340144779
cog.001181	KOSI07+FU+I	1.178867887	0.0346381341
cog.001180	KOSI07+FU	19.19856017	0.04968038484
cog.001179	KOSI07+F3X4	1.118668943	0.02931487105
cog.001178	KOSI07+F3X4	1.31421802	0.08853943466
cog.001177	KOSI07+F3X4	2.10059408	0.02101920324
cog.001176	KOSI07+F3X4	1.42805121	0.05722575561
cog.001175	KOSI07+F3X4+I	1.710594829	0.1046476321
cog.001174	KOSI07+F3X4	3.193527978	0.0197785961
cog.001173	KOSI07+F3X4	1.820935122	0.03448096809
cog.001172	KOSI07+F3X4	1.409756828	0.1228785263
cog.001171	KOSI07+F3X4+I	0.9364017319	0.04830047747
cog.001170	KOSI07+F3X4	1.727813174	0.1138184282
cog.001169	KOSI07+F3X4+G4	2.58937988	0.04244207283
cog.001168	KOSI07+F3X4	1.683445519	0.1489666228
cog.001167	KOSI07+F3X4	1.30571501	0.1289223544
cog.001166	KOSI07+F3X4+I	2.320618787	0.0162553316
cog.001165	KOSI07+F3X4	1.736215388	0.004607417339
cog.001164	KOSI07+F3X4+G4	2.04124651	0.08663410661
cog.001163	KOSI07+F3X4+I	1.643307696	0.134200423
cog.001162	KOSI07+F3X4	2.543685687	0.02005064438
cog.001161	KOSI07+F3X4+G4	1.035213302	0.01172593965
cog.001160	KOSI07+F3X4+I	1.730717916	0.1392059991
cog.001159	KOSI07+F3X4	1.640617954	0.07704021442
cog.001158	KOSI07+F3X4	1.579956161	0.1125665523
cog.001157	KOSI07+F3X4	1.356509474	0.1083523389
cog.001156	KOSI07+F3X4+G4	1.701769398	0.03915060525
cog.001155	KOSI07+F3X4+G4	2.295069454	0.1762110187
cog.001154	KOSI07+F3X4+G4	1.896358839	0.09176224316
cog.001153	KOSI07+F3X4	1.496593605	0.09204603754
cog.001152	KOSI07+F3X4	1.67782336	0.08629780323
cog.001151	KOSI07+F3X4	1.495228207	0.2121536804
cog.001150	KOSI07+F3X4+I	1.603929006	0.07805666178
cog.001149	KOSI07+F3X4	2.151872377	0.1113725544
cog.001148	KOSI07+F3X4+G4	2.586059504	0.02732135053
cog.001147	KOSI07+F3X4+G4	2.602034882	0.08739574681
cog.001146	KOSI07+F3X4+I	2.27320417	0.03765980421
cog.001145	KOSI07+F3X4	2.095476405	0.07844765607
cog.001144	KOSI07+F3X4	2.35410981	0.1314894779
cog.001143	KOSI07+F3X4	1.322432787	0.2504793878
cog.001142	KOSI07+F3X4+G4	1.997995851	0.07168275757
cog.001141	KOSI07+F3X4+G4	2.030501189	0.07545185149
cog.001140	KOSI07+F3X4	1.332118732	0.1554624312
cog.001139	KOSI07+F3X4+G4	2.193459472	0.06878342908
cog.001138	KOSI07+F3X4+G4	2.537142765	0.008508033705
cog.001137	KOSI07+F3X4+G4	2.280185496	0.1310213434
cog.001136	KOSI07+F3X4+G4	2.551698676	0.1251644626
cog.001135	KOSI07+F3X4+I	1.829408835	0.1857595044
cog.001134	KOSI07+F3X4	1.801875385	0.1568876478
cog.001133	KOSI07+F3X4	1.734058712	0.1206992118
cog.001132	KOSI07+F3X4	1.836735073	0.06107273749
cog.001131	KOSI07+F3X4	1.826787581	0.05256943462
cog.001130	KOSI07+F3X4+G4	1.934086016	0.01406354847
cog.001129	KOSI07+F3X4+I+G4	2.083205738	0.06120137633
cog.001128	KOSI07+F3X4+G4	1.767284502	0.09178179394
cog.001127	KOSI07+F3X4+G4	2.380584446	0.1013176967
cog.001126	KOSI07+F3X4	1.468640182	0.1627376688
cog.001125	KOSI07+F3X4+G4	1.372744922	0.08616911453
cog.001124	KOSI07+F3X4	1.543291649	0.08460769247
cog.001123	KOSI07+F3X4+G4	1.563584282	0.1231783124
cog.001122	KOSI07+F3X4+G4	1.42439539	0.06697076371
cog.001121	KOSI07+F3X4+I	1.841222513	0.1083204146
cog.001120	KOSI07+F+G4	1.355386012	0.04414093289
cog.001119	KOSI07+F3X4	1.073702968	0.1327108197
cog.001118	KOSI07+F3X4+G4	1.768712122	0.0561502505
cog.001117	KOSI07+F3X4	1.886395456	0.05598693823
cog.001116	KOSI07+F3X4	1.495201727	0.0929423022
cog.001115	KOSI07+F3X4	1.704635702	0.2082662819
cog.001114	KOSI07+F+I	1.50408285	0.08512908231
cog.001113	KOSI07+F3X4	1.423546453	0.09930459773
cog.001112	KOSI07+F3X4+G4	1.464276646	0.05510011694
cog.001111	KOSI07+F3X4	2.235481038	0.1136959375
cog.001110	KOSI07+F3X4+G4	1.716669943	0.1708709726
cog.001109	KOSI07+F3X4	1.792595984	0.200870991
cog.001108	KOSI07+F3X4	1.448322737	0.1085889306
cog.001107	KOSI07+F3X4	2.040660541	0.1636652299
cog.001106	KOSI07+F3X4+G4	1.782606029	0.09872594364
cog.001105	KOSI07+F3X4+I	1.895972311	0.08752448371
cog.001104	KOSI07+F3X4+I	1.882688889	0.07235435772
cog.001103	KOSI07+F3X4	2.356518545	0.08385484226
cog.001102	KOSI07+F3X4+G4	1.364463053	0.06057173613
cog.001101	KOSI07+F3X4+I	2.190195146	0.0981226364
cog.001100	KOSI07+F3X4+G4	1.443635889	0.1045537422
cog.001099	KOSI07+F3X4	2.254256566	0.09692731664
cog.001098	KOSI07+F3X4	2.162343186	0.06718743969
cog.001097	KOSI07+F3X4+G4	1.480520998	0.05805353931
cog.001096	KOSI07+F3X4	1.840793682	0.1782124557
cog.001095	KOSI07+F3X4+G4	1.237935568	0.08094881882
cog.001094	KOSI07+F+G4	1.723885321	0.07375841858
cog.001093	KOSI07+F3X4+I	1.078208424	0.1095562782
cog.001092	KOSI07+F3X4	1.678047048	0.05502176721
cog.001091	KOSI07+F3X4+G4	1.567639102	0.04856876335
cog.001090	KOSI07+F3X4	1.97815004	0.09026345171
cog.001089	KOSI07+F3X4	2.105144221	0.04759040263
cog.001088	KOSI07+F3X4+I	1.518458007	0.1076692747
cog.001087	KOSI07+F3X4	1.724063589	0.03784522704
cog.001086	KOSI07+F3X4	2.186003304	0.07952471409
cog.001085	KOSI07+F3X4+G4	2.211407428	0.1018998901
cog.001084	KOSI07+F3X4+I	2.008398725	0.0637993194
cog.001083	KOSI07+F3X4+G4	1.481563797	0.1107592442
cog.001082	KOSI07+F3X4+I	1.882643156	0.05941877941
cog.001081	KOSI07+F3X4	2.061592633	0.1214431585
cog.001080	KOSI07+F3X4	1.765834682	0.1587314393
cog.001079	KOSI07+F3X4+I	1.769413672	0.1413756042
cog.001078	KOSI07+F3X4	2.370205183	0.2155382239
cog.001077	KOSI07+F3X4	1.940283611	0.1084362834
cog.001076	KOSI07+F3X4	1.777925803	0.09486199301
cog.001075	KOSI07+F	1.489682245	0.1485294828
cog.001074	KOSI07+FU	1.258563202	0.3410661
cog.001073	KOSI07+F3X4	1.835109948	0.09368755961
cog.001072	KOSI07+F3X4	1.523981808	0.07279939322
cog.001071	KOSI07+F3X4+G4	2.188013703	0.0875016012
cog.001070	KOSI07+F3X4	1.9037555	0.08334253207
cog.001069	KOSI07+F3X4	1.139614085	0.1218052469
cog.001068	KOSI07+F3X4	2.211324649	0.08756466289
cog.001067	KOSI07+F3X4	1.502734542	0.06664306203
cog.001066	KOSI07+F3X4+G4	1.543507375	0.06098211052
cog.001065	KOSI07+F3X4	1.876119676	0.1097606156
cog.001064	KOSI07+F3X4	2.412025873	0.04992487332
cog.001063	KOSI07+F3X4	1.495232016	0.0631030796
cog.001062	KOSI07+F3X4	1.641260098	0.0654740053
cog.001061	KOSI07+F3X4+G4	1.729089157	0.07364850709
cog.001060	KOSI07+F3X4	1.584824584	0.07246852693
cog.001059	KOSI07+F3X4+G4	1.259368791	0.09522900642
cog.001058	KOSI07+F+G4	1.566000625	0.06313561995
cog.001057	KOSI07+F3X4+I	1.4339928	0.09763764607
cog.001056	KOSI07+F3X4	1.569374406	0.1528099458
cog.001055	KOSI07+F3X4	1.963843912	0.1090330223
cog.001054	KOSI07+F3X4	1.220090028	0.07237956997
cog.001053	KOSI07+F3X4	2.112343432	0.07184034618
cog.001052	KOSI07+F3X4	2.725579809	0.05105767106
cog.001051	KOSI07+F3X4+I	1.687109194	0.05816594558
cog.001050	KOSI07+FU	1.165549067	0.08788977699
cog.001049	KOSI07+F3X4+G4	1.331225757	0.1134173188
cog.001048	KOSI07+F3X4+I	1.901021062	0.07046388254
cog.001047	KOSI07+F+G4	1.539456946	0.1018681803
cog.001046	KOSI07+F3X4+G4	1.60549376	0.114173622
cog.001045	KOSI07+F3X4	1.32012722	0.09753955763
cog.001044	KOSI07+FU	1.743580005	0.1386641746
cog.001043	KOSI07+F3X4	1.587273038	0.05220110298
cog.001042	KOSI07+F3X4	1.47195064	0.1096084715
cog.001041	KOSI07+F3X4	1.89196507	0.01576580824
cog.001040	KOSI07+F3X4+G4	1.790546624	0.05471815637
cog.001039	KOSI07+F	1.582506563	0.07061757908
cog.001038	KOSI07+F	2.150238057	0.1329175069
cog.001037	KOSI07+F3X4	1.905172877	0.09609014322
cog.001036	KOSI07+F3X4	2.277295757	0.116166476
cog.001035	KOSI07+F3X4	1.919498331	0.08490924827
cog.001034	KOSI07+FU+G4	1.503061257	0.09261882132
cog.001033	KOSI07+F3X4	1.654402622	0.08165128987
cog.001032	KOSI07+F3X4	1.3719984	0.1006087617
cog.001031	KOSI07+F3X4	1.425262603	0.04369790712
cog.001030	KOSI07+F3X4	1.42616854	0.108350156
cog.001029	KOSI07+F3X4	1.811090107	0.1024246432
cog.001028	KOSI07+FU+G4	2.14156335	0.06687699392
cog.001027	KOSI07+F3X4	1.69205062	0.08406097483
cog.001026	KOSI07+F3X4+I	2.177934326	0.09316871405
cog.001025	KOSI07+F3X4+I	1.003659287	0.03533755276
cog.001024	KOSI07+F3X4+G4	1.382673622	0.04835352944
cog.001023	KOSI07+F3X4	1.476509939	0.0534689432
cog.001022	KOSI07+F3X4+I	1.551649238	0.1269341924
cog.001021	KOSI07+F3X4	1.35256219	0.07180595331
cog.001020	KOSI07+F3X4	1.802088974	0.1319519312
cog.001019	KOSI07+F3X4	2.061757021	0.02778311211
cog.001018	KOSI07+F3X4	2.635295646	0.09768786952
cog.001017	KOSI07+F3X4+I	1.355019955	0.1013544904
cog.001016	KOSI07+F3X4	2.042424524	0.1036627033
cog.001015	KOSI07+F3X4+I	1.646659055	0.08203366587
cog.001014	KOSI07+F3X4+G4	1.81712347	0.09598606011
cog.001013	KOSI07+F3X4+G4	2.034772737	0.1234052801
cog.001012	KOSI07+F3X4+I	2.375277735	0.08948796604
cog.001011	KOSI07+F3X4	1.581245667	0.08820785605
cog.001010	KOSI07+F3X4	1.627698825	0.09700991338
cog.001009	KOSI07+F3X4	1.660090485	0.09581494224
cog.001008	KOSI07+F3X4+I	2.531769584	0.01340539625
cog.001007	KOSI07+F3X4	1.047976603	0.05765323937
cog.001006	KOSI07+F3X4+I	2.024454636	0.1279273698
cog.001005	KOSI07+F3X4	2.056883912	0.1075748821
cog.001004	KOSI07+F3X4	2.113206954	0.07999019912
cog.001003	KOSI07+F3X4+I	1.923544632	0.06079930924
cog.001002	KOSI07+F3X4	1.860020821	0.04769977355
cog.001001	KOSI07+F3X4+G4	1.441436721	0.1168870148
cog.001000	KOSI07+F3X4	1.954731351	0.08078664602
cog.000999	KOSI07+F3X4	2.268177495	0.1391522888
cog.000998	KOSI07+F3X4	2.187353405	0.09734303092
cog.000997	KOSI07+F3X4	1.329529566	0.103126183
cog.000996	KOSI07+F3X4	1.34217772	0.09829515426
cog.000995	KOSI07+F3X4	2.133382358	0.1350331867
cog.000994	KOSI07+F3X4+I	1.447447913	0.103589488
cog.000993	KOSI07+F3X4	1.425249464	0.09538785125
cog.000992	KOSI07+F3X4	1.881332628	0.03302866398
cog.000991	KOSI07+F3X4	1.993096119	0.09335144476
cog.000990	KOSI07+F3X4	1.683944815	0.05584521252
cog.000989	KOSI07+F3X4+G4	1.723132134	0.04737149872
cog.000988	KOSI07+FU+G4	1.790837429	0.07359204177
cog.000987	KOSI07+F3X4+I	1.270018489	0.0442643274
cog.000986	KOSI07+F3X4+I	1.875967844	0.1446722284
cog.000985	KOSI07+F3X4+I	1.115777871	0.1009393623
cog.000984	KOSI07+F3X4	1.372794315	0.07352000823
cog.000983	KOSI07+F+I	1.148056538	0.036116423
cog.000982	KOSI07+F3X4+I	1.652721673	0.05124859843
cog.000981	KOSI07+F3X4	1.60568675	0.07287870326
cog.000980	KOSI07+F3X4+I	1.811328154	0.05491141177
cog.000979	KOSI07+F3X4+I	1.942563972	0.1268909964
cog.000978	KOSI07+F3X4	2.015644759	0.1211765848
cog.000977	KOSI07+F3X4+G4	1.524299788	0.04400810977
cog.000976	KOSI07+F3X4	1.279388425	0.1031985244
cog.000975	KOSI07+F3X4+I	1.509509142	0.06406475599
cog.000974	KOSI07+F3X4	1.452153349	0.1342957152
cog.000973	KOSI07+F3X4	1.935264488	0.09148963897
cog.000972	KOSI07+F+G4	2.173522376	0.05908120096
cog.000971	KOSI07+F3X4	2.436905877	0.08736831304
cog.000970	KOSI07+F3X4+G4	2.070506428	0.05883415472
cog.000969	KOSI07+F3X4+G4	2.890291678	0.00898998238
cog.000968	KOSI07+F3X4	1.600468491	0.04569995283
cog.000967	KOSI07+F3X4	1.60742109	0.1168048971
cog.000966	KOSI07+F3X4	2.626635556	0.05881102404
cog.000965	KOSI07+F3X4	1.949344054	0.1202433935
cog.000964	KOSI07+F3X4+G4	1.498389839	0.06389057747
cog.000963	KOSI07+F3X4	1.586654547	0.09565074192
cog.000962	KOSI07+F3X4+G4	1.514816169	0.05579205186
cog.000961	KOSI07+F3X4+I	2.082946173	0.1465901863
cog.000960	KOSI07+F3X4	1.575132112	0.04832915831
cog.000959	KOSI07+F3X4+G4	1.57659013	0.07029980418
cog.000958	KOSI07+F3X4	2.146757682	0.08609869773
cog.000957	KOSI07+F3X4+I	1.942976889	0.09778808305
cog.000956	KOSI07+F3X4	2.260517762	0.1251710934
cog.000955	KOSI07+F3X4	2.040681349	0.03708063828
cog.000954	KOSI07+F3X4	1.761132551	0.1044742588
cog.000953	KOSI07+F3X4	2.370093165	0.08612812556
cog.000952	KOSI07+F3X4+I	1.555645322	0.09157605519
cog.000951	KOSI07+F3X4	1.916271909	0.1561836985
cog.000950	KOSI07+F3X4+G4	1.287363715	0.05216834918
cog.000949	KOSI07+F+G4	1.68079753	0.06632777623
cog.000948	KOSI07+F3X4+I	1.80478918	0.05403833629
cog.000947	KOSI07+F3X4	2.206849573	0.02843429875
cog.000946	KOSI07+F3X4	1.77643875	0.09553275174
cog.000945	KOSI07+F3X4+G4	1.46464579	0.0352634667
cog.000944	KOSI07+F3X4	1.827237126	0.07625919426
cog.000943	KOSI07+F3X4+I	2.064041938	0.1261591032
cog.000942	KOSI07+F3X4	2.114267421	0.06526234975
cog.000941	KOSI07+F3X4	1.515777937	0.1437171163
cog.000940	KOSI07+F3X4	2.192002855	0.09273240469
cog.000939	KOSI07+F3X4+G4	2.140401735	0.0183146469
cog.000938	KOSI07+F3X4	2.210493472	0.1006173809
cog.000937	KOSI07+F3X4+I	2.174895178	0.1372746327
cog.000936	KOSI07+F3X4+I	1.33500192	0.06043986089
cog.000935	KOSI07+F3X4	2.049399533	0.08820893826
cog.000934	KOSI07+F3X4	1.54197727	0.1604931848
cog.000933	KOSI07+F3X4	2.164129711	0.1192422339
cog.000932	KOSI07+F3X4	1.531372839	0.09939861976
cog.000931	KOSI07+F3X4+G4	1.373845553	0.1161732596
cog.000930	KOSI07+F3X4	1.808611738	0.08202196973
cog.000929	KOSI07+F+G4	1.782933943	0.0413250897
cog.000928	KOSI07+FU	0.9269531771	0.5410655193
cog.000927	KOSI07+F3X4	1.231685338	0.1616038096
cog.000926	KOSI07+F3X4	1.172975985	0.1070385292
cog.000925	KOSI07+F3X4	1.896704217	0.08154325013
cog.000924	KOSI07+F3X4	1.855785906	0.0916133857
cog.000923	KOSI07+F3X4	2.476691044	0.05952291853
cog.000922	KOSI07+F3X4	1.864547661	0.07036487026
cog.000921	KOSI07+F+G4	1.560606864	0.03374366802
cog.000920	KOSI07+F3X4+G4	1.070193381	0.05153233711
cog.000919	KOSI07+F3X4	1.241033628	0.07289445478
cog.000918	KOSI07+F3X4	1.548789093	0.08370126493
cog.000917	KOSI07+F3X4	2.741674267	0.1039650852
cog.000916	KOSI07+F3X4	1.826274203	0.09338506716
cog.000915	KOSI07+F3X4	1.780168482	0.1128415805
cog.000914	KOSI07+F3X4	1.544111547	0.1022950995
cog.000913	KOSI07+F3X4	1.91133232	0.1115029188
cog.000912	KOSI07+F3X4+G4	1.548789438	0.07225743025
cog.000911	KOSI07+F3X4+I	2.031684281	0.1050675443
cog.000910	KOSI07+F3X4+G4	1.529078596	0.09532577903
cog.000909	KOSI07+F3X4	1.526532794	0.09440660081
cog.000908	KOSI07+F+G4	1.258826662	0.04455075341
cog.000907	KOSI07+F3X4+G4	1.905052233	0.0521501194
cog.000906	KOSI07+F3X4+I	1.548955966	0.1367490537
cog.000905	KOSI07+F3X4	1.771604531	0.1376754279
cog.000904	KOSI07+F3X4	1.44412724	0.1196321029
cog.000903	KOSI07+F3X4+I	1.809332748	0.1278539726
cog.000902	KOSI07+F3X4+G4	1.649542276	0.1186687311
cog.000901	KOSI07+F3X4+G4	1.713746124	0.09455964474
cog.000900	KOSI07+F3X4+G4	1.099044658	0.05618868962
cog.000899	KOSI07+F3X4	1.974964688	0.09184475108
cog.000898	KOSI07+F3X4	1.859849791	0.1585044089
cog.000897	KOSI07+F3X4	1.632553978	0.1103041657
cog.000896	KOSI07+F3X4	1.905846472	0.08371290275
cog.000895	KOSI07+F3X4	1.456611528	0.06701158932
cog.000894	KOSI07+F3X4+I	1.911968936	0.1569600713
cog.000893	KOSI07+F+G4	1.598405244	0.04636247825
cog.000892	KOSI07+F3X4	2.855055816	0.09993578907
cog.000891	KOSI07+F3X4	2.467503476	0.1474564478
cog.000890	KOSI07+F3X4+G4	2.487881137	0.05461565318
cog.000889	KOSI07+F3X4	1.878617235	0.1620792394
cog.000888	KOSI07+F3X4	1.702214732	0.08765788944
cog.000887	KOSI07+F3X4+I	1.939472869	0.1283264978
cog.000886	KOSI07+F3X4+G4	1.598300568	0.0746687471
cog.000885	KOSI07+FU+G4	1.725458016	0.07675005385
cog.000884	KOSI07+F3X4	1.458996696	0.09337461675
cog.000883	KOSI07+F3X4+G4	1.895519422	0.07783035716
cog.000882	KOSI07+F3X4	1.805072751	0.1308845432
cog.000881	KOSI07+F3X4	2.448360827	0.1186327407
cog.000880	KOSI07+F3X4+I	2.026601498	0.05042166781
cog.000879	KOSI07+F3X4	1.853387982	0.08430555078
cog.000878	KOSI07+F3X4	1.445641937	0.07932137857
cog.000877	KOSI07+F3X4+I	1.830531699	0.1061392307
cog.000876	KOSI07+F3X4	1.793934573	0.1274479991
cog.000875	KOSI07+F3X4+G4	2.670624341	0.06460941848
cog.000874	KOSI07+F3X4	2.8093864	0.1278665642
cog.000873	KOSI07+F3X4	1.625873185	0.06301487118
cog.000872	KOSI07+F3X4+G4	3.380660125	0.0150816263
cog.000871	KOSI07+F3X4	2.140043545	0.08404983476
cog.000870	KOSI07+F	2.019311007	0.05285686421
cog.000869	KOSI07+F3X4+I	2.656212134	0.1642975188
cog.000868	KOSI07+F3X4	2.330991146	0.09449817688
cog.000867	KOSI07+F3X4	1.239322559	0.1052110805
cog.000866	KOSI07+F3X4	1.677055864	0.04914649472
cog.000865	KOSI07+F3X4+I	1.277795332	0.07214445211
cog.000864	KOSI07+F3X4+G4	1.494605706	0.06832210072
cog.000863	KOSI07+F3X4+I	2.090175617	0.06701322139
cog.000862	KOSI07+F+G4	1.797215154	0.03345953697
cog.000861	KOSI07+F3X4	1.944829154	0.08469046037
cog.000860	KOSI07+F3X4+I	0.7131792651	0.06345065809
cog.000859	KOSI07+F3X4	1.96732833	0.06952381347
cog.000858	KOSI07+F3X4	1.185400054	0.07905743689
cog.000857	KOSI07+F3X4	2.263987769	0.107245739
cog.000856	KOSI07+F3X4	1.81451752	0.09189303447
cog.000855	KOSI07+F3X4	1.361500045	0.04076074312
cog.000854	KOSI07+F3X4+G4	1.955156007	0.02512955902
cog.000853	KOSI07+F3X4	1.944617434	0.1255859709
cog.000852	KOSI07+F3X4	1.741658408	0.09859766872
cog.000851	KOSI07+F3X4	2.255433004	0.1449560268
cog.000850	KOSI07+F3X4	1.880687658	0.07162254993
cog.000849	KOSI07+F3X4	1.465924027	0.1639016207
cog.000848	KOSI07+F3X4+I	1.833270976	0.1418094743
cog.000847	KOSI07+F3X4	1.61777648	0.0537479487
cog.000846	KOSI07+F3X4	1.641355246	0.1118961172
cog.000845	KOSI07+F3X4	1.913108273	0.06201306987
cog.000844	KOSI07+F3X4+G4	2.471040931	0.08390448205
cog.000843	KOSI07+F3X4+I	1.23810736	0.1702410377
cog.000842	KOSI07+F3X4+I	1.366090814	0.05370910958
cog.000841	KOSI07+F	1.161765145	0.1532198412
cog.000840	KOSI07+F3X4+I	1.789558113	0.1247051298
cog.000839	KOSI07+F3X4+G4	1.746705958	0.09869038971
cog.000838	KOSI07+F3X4+G4	1.426586021	0.205182336
cog.000837	KOSI07+F3X4	2.076745686	0.06598723783
cog.000836	KOSI07+F3X4	1.448828482	0.130541235
cog.000835	KOSI07+F3X4	1.837790617	0.07574932926
cog.000834	KOSI07+F3X4+G4	1.653272192	0.1280207682
cog.000833	KOSI07+F3X4	2.073336676	0.1089191193
