cog.000132	5.6231e-01	894	502.70514
cog.000133	6.6461e-01	942	626.06262
cog.000134	6.2702e-01	912	571.84224
cog.000135	4.6983e-01	1041	489.09303
cog.000136	5.2289e-01	1074	561.58386
cog.000137	2.9472e-01	1014	298.84608
cog.000138	3.1707e-01	1119	354.80133
cog.000139	4.0366e-01	564	227.66424
cog.000140	5.8537e-01	615	360.00255
cog.000141	7.0981e-01	558	396.07398
cog.000142	4.7904e-01	2721	1303.46784
cog.000143	5.7673e-01	2793	1610.80689
cog.000144	4.0324e-01	1542	621.79608
cog.000145	3.8635e-01	1560	602.706
cog.000146	4.4040e-01	1509	664.5636
cog.000147	4.2126e-01	1521	640.73646
cog.000148	5.9092e-01	915	540.6918
cog.000149	7.1079e-01	948	673.82892
cog.000150	5.1755e-01	912	472.0056
cog.000151	7.8985e-01	636	502.3446
cog.000152	4.6632e-01	657	306.37224
cog.000153	4.3366e-01	657	284.91462
cog.000154	5.5328e-01	651	360.18528
cog.000155	4.6741e-01	2610	1219.9401
cog.000156	3.5394e-01	2493	882.37242
cog.000157	3.3813e-01	2043	690.79959
cog.000158	3.1950e-01	2259	721.7505
cog.000159	4.7016e-01	2715	1276.4844
cog.000160	5.3222e-01	2256	1200.68832
cog.000161	5.4266e-01	846	459.09036
cog.000162	5.3716e-01	864	464.10624
cog.000163	5.8177e-01	870	506.1399
cog.000164	6.3303e-01	873	552.63519
cog.000165	5.1615e-01	2877	1484.96355
cog.000166	5.3307e-01	2526	1346.53482
cog.000167	1.1751e+00	2274	2672.1774
cog.000168	5.9257e-01	681	403.54017
cog.000169	5.4230e-01	711	385.5753
cog.000170	2.5578e-01	738	188.76564
cog.000171	5.1060e-01	738	376.8228
cog.000172	5.4037e-01	2676	1446.03012
cog.000173	8.0088e-01	2595	2078.2836
cog.000174	4.7831e-01	867	414.69477
cog.000175	4.6241e-01	1002	463.33482
cog.000176	5.3934e-01	939	506.44026
cog.000177	6.1499e-01	906	557.18094
cog.000178	5.2601e-01	864	454.47264
cog.000179	3.4763e-01	828	287.83764
cog.000180	4.8108e-01	852	409.88016
cog.000181	4.7089e-01	1428	672.43092
cog.000182	5.3242e-01	1437	765.08754
cog.000183	6.0663e-01	1437	871.72731
cog.000184	4.6773e-01	1425	666.51525
cog.000185	4.4496e-01	1542	686.12832
cog.000186	5.3909e-01	1953	1052.84277
cog.000187	5.5824e-01	1926	1075.17024
cog.000188	4.2733e-01	1623	693.55659
cog.000189	7.0137e-01	462	324.03294
cog.000190	5.3231e-01	432	229.95792
cog.000191	5.3291e-01	438	233.41458
cog.000192	3.6966e-01	483	178.54578
cog.000193	5.2796e-01	474	250.25304
cog.000194	6.3998e-01	807	516.46386
cog.000195	4.7510e-01	792	376.2792
cog.000196	5.2066e-01	768	399.86688
cog.000197	5.7265e-01	771	441.51315
cog.000198	4.3391e-01	1356	588.38196
cog.000199	4.8098e-01	1356	652.20888
cog.000200	6.2440e-01	1611	1005.9084
cog.000201	3.8312e-01	1086	416.06832
cog.000202	4.4463e-01	1086	482.86818
cog.000203	4.7242e-01	1032	487.53744
cog.000204	1.5481e+00	1116	1727.6796
cog.000205	4.2908e-01	951	408.05508
cog.000206	4.8635e-01	993	482.94555
cog.000207	5.8489e-01	1536	898.39104
cog.000208	7.1025e-01	1332	946.053
cog.000209	7.3035e-01	750	547.7625
cog.000210	1.1664e+00	921	1074.2544
cog.000211	8.3190e-01	861	716.2659
cog.000212	5.5505e-01	1326	735.9963
cog.000213	1.9656e-01	1422	279.50832
cog.000214	4.6604e-01	1323	616.57092
cog.000215	5.2314e-01	1917	1002.85938
cog.000216	6.2587e-01	1821	1139.70927
cog.000217	3.5519e-01	822	291.96618
cog.000218	6.5987e-01	906	597.84222
cog.000219	8.3389e-01	915	763.00935
cog.000220	5.6629e-01	894	506.26326
cog.000221	9.1579e-01	876	802.23204
cog.000222	3.7859e-01	954	361.17486
cog.000223	3.8574e-01	942	363.36708
cog.000224	5.7921e-01	951	550.82871
cog.000225	4.3681e-01	687	300.08847
cog.000226	4.6530e-01	660	307.098
cog.000227	3.1581e-01	702	221.69862
cog.000228	4.2987e-01	636	273.39732
cog.000229	3.0849e-01	1014	312.80886
cog.000230	3.7597e-01	1011	380.10567
cog.000231	3.6248e-01	1026	371.90448
cog.000232	6.6899e-01	1275	852.96225
cog.000233	5.9917e-01	1185	710.01645
cog.000234	1.1845e+00	1188	1407.186
cog.000235	5.9446e-01	2436	1448.10456
cog.000236	9.3399e-01	2412	2252.78388
cog.000237	3.9557e-01	5610	2219.1477
cog.000238	6.4797e-01	675	437.37975
cog.000239	4.0667e-01	1401	569.74467
cog.000240	4.8477e-01	1389	673.34553
cog.000241	1.0571e+00	1419	1500.0249
cog.000242	5.2064e-01	1320	687.2448
cog.000243	5.4801e-01	1128	618.15528
cog.000244	5.3368e-01	1143	609.99624
cog.000245	5.4555e-01	654	356.7897
cog.000246	9.4620e-02	366	34.63092
cog.000247	4.1279e-01	756	312.06924
cog.000248	5.6294e-01	3114	1752.99516
cog.000249	7.3376e-01	3111	2282.72736
cog.000250	8.5956e-01	1011	869.01516
cog.000251	5.0120e-01	993	497.6916
cog.000252	6.2774e-01	1023	642.17802
cog.000253	8.4354e-01	348	293.55192
cog.000254	6.1730e-01	1392	859.2816
cog.000255	5.2159e-01	1395	727.61805
cog.000256	5.7272e-01	1224	701.00928
cog.000257	6.0729e-01	744	451.82376
cog.000258	5.5482e-01	693	384.49026
cog.000259	7.1104e-01	408	290.10432
cog.000260	6.8680e-01	396	271.9728
cog.000261	1.3982e-01	393	54.94926
cog.000262	4.9554e-01	738	365.70852
cog.000263	9.6990e-02	2385	231.32115
cog.000264	4.7913e-01	978	468.58914
cog.000265	5.8781e-01	933	548.42673
cog.000266	5.0410e-01	1062	535.3542
cog.000267	5.3135e-01	1191	632.83785
cog.000268	5.3518e-01	1182	632.58276
cog.000269	8.7140e-01	1029	896.6706
cog.000270	2.3558e-01	1578	371.74524
cog.000271	5.5149e-01	1596	880.17804
cog.000272	4.9414e-01	2307	1139.98098
cog.000273	4.9793e-01	2292	1141.25556
cog.000274	5.5819e-01	1167	651.40773
cog.000275	4.3812e-01	1131	495.51372
cog.000276	5.3420e-01	1401	748.4142
cog.000277	4.5813e-01	1344	615.72672
cog.000278	5.6022e-01	1812	1015.11864
cog.000279	3.5590e-01	1422	506.0898
cog.000280	2.5025e-01	1473	368.61825
cog.000281	4.7119e-01	1467	691.23573
cog.000282	7.2598e-01	1053	764.45694
cog.000283	8.3672e-01	1068	893.61696
cog.000284	5.3050e-01	642	340.581
cog.000285	5.8653e-01	612	358.95636
cog.000286	9.6569e-01	639	617.07591
cog.000287	5.8380e-01	690	402.822
cog.000288	6.3408e-01	918	582.08544
cog.000289	6.3038e-01	672	423.61536
cog.000290	4.6973e-01	672	315.65856
cog.000291	1.0419e+00	1389	1447.1991
cog.000292	4.8526e-01	1263	612.88338
cog.000293	5.6999e-01	1923	1096.09077
cog.000294	5.6572e-01	927	524.42244
cog.000295	3.4006e-01	954	324.41724
cog.000296	4.7523e-01	1713	814.06899
cog.000297	3.2575e-01	1686	549.2145
cog.000298	4.7647e-01	1131	538.88757
cog.000299	5.3041e-01	417	221.18097
cog.000300	5.9086e-01	1272	751.57392
cog.000301	6.1290e-02	1146	70.23834
cog.000302	1.9002e-01	465	88.3593
cog.000303	4.4342e-01	585	259.4007
cog.000304	3.1517e-01	591	186.26547
cog.000305	4.7122e-01	1143	538.60446
cog.000306	4.8855e-01	1161	567.20655
cog.000307	1.3394e+00	639	855.8766
cog.000308	8.5727e-01	912	781.83024
cog.000309	5.7203e-01	906	518.25918
cog.000310	7.9529e-01	822	653.72838
cog.000311	7.6737e-01	813	623.87181
cog.000312	7.4297e-01	723	537.16731
cog.000313	5.7059e-01	2580	1472.1222
cog.000314	6.8780e-01	1419	975.9882
cog.000315	7.0496e-01	1380	972.8448
cog.000316	1.7990e-01	1893	340.5507
cog.000317	4.9274e-01	1308	644.50392
cog.000318	5.2147e-01	660	344.1702
cog.000319	7.1247e-01	663	472.36761
cog.000320	4.8469e-01	1311	635.42859
cog.000321	4.0380e-01	1308	528.1704
cog.000322	3.7604e-01	1968	740.04672
cog.000323	5.6436e-01	1962	1107.27432
cog.000324	1.5400e-01	894	137.676
cog.000325	5.3495e-01	639	341.83305
cog.000326	5.5219e-01	639	352.84941
cog.000327	3.3313e-01	1572	523.68036
cog.000328	4.3601e-01	1350	588.6135
cog.000329	6.4919e-01	1161	753.70959
cog.000330	4.5949e-01	663	304.64187
cog.000331	4.0878e-01	642	262.43676
cog.000332	9.0276e-01	993	896.44068
cog.000333	6.0387e-01	942	568.84554
cog.000334	5.1997e-01	945	491.37165
cog.000335	2.2019e+00	3216	7081.3104
cog.000336	4.9174e+00	555	2729.157
cog.000337	6.9933e-01	1044	730.10052
cog.000338	9.0915e-01	1044	949.1526
cog.000339	5.5943e-01	1236	691.45548
cog.000340	8.2208e-01	855	702.8784
cog.000341	3.8101e-01	756	288.04356
cog.000342	5.3158e-01	1764	937.70712
cog.000343	8.5436e-01	438	374.20968
cog.000344	6.2009e-01	492	305.08428
cog.000345	3.5092e-01	765	268.4538
cog.000346	6.1083e-01	1287	786.13821
cog.000347	4.8891e-01	1326	648.29466
cog.000348	4.3736e-01	441	192.87576
cog.000349	4.6748e-01	465	217.3782
cog.000350	3.6869e-01	2574	949.00806
cog.000351	5.1027e-01	2436	1243.01772
cog.000352	4.1038e-01	1332	546.62616
cog.000353	3.2963e-01	729	240.30027
cog.000354	8.7881e-01	981	862.11261
cog.000355	3.7952e-01	1002	380.27904
cog.000356	4.2702e-01	903	385.59906
cog.000357	6.9202e-01	777	537.69954
cog.000358	4.5877e-01	1383	634.47891
cog.000359	5.3284e-01	1371	730.52364
cog.000360	9.0279e-01	771	696.05109
cog.000361	7.7873e-01	1467	1142.39691
cog.000362	6.5761e-01	654	430.07694
cog.000363	6.1181e-01	642	392.78202
cog.000364	4.8266e-01	1290	622.6314
cog.000365	4.1548e-01	1692	702.99216
cog.000366	3.7159e-01	1422	528.40098
cog.000367	6.2570e-01	708	442.9956
cog.000368	4.3523e-01	1263	549.69549
cog.000369	5.4697e-01	1296	708.87312
cog.000370	5.9500e-01	882	524.79
cog.000371	2.1808e-01	891	194.30928
cog.000372	5.9673e-01	1077	642.67821
cog.000373	4.9084e-01	678	332.78952
cog.000374	5.6531e-01	702	396.84762
cog.000375	4.0314e-01	1293	521.26002
cog.000376	5.4341e-01	1158	629.26878
cog.000377	1.4298e+00	1206	1724.3388
cog.000378	4.6315e-01	249	115.32435
cog.000379	4.2887e-01	951	407.85537
cog.000380	4.7240e-01	993	469.0932
cog.000381	4.7057e-01	1404	660.68028
cog.000382	4.1127e-01	1455	598.39785
cog.000383	4.7797e-01	1380	659.5986
cog.000384	4.3063e-01	1239	533.55057
cog.000385	5.7255e-01	654	374.4477
cog.000386	5.7538e-01	627	360.76326
cog.000387	3.4315e-01	1518	520.9017
cog.000388	4.1030e-01	1545	633.9135
cog.000389	4.5609e-01	768	350.27712
cog.000390	5.1179e-01	801	409.94379
cog.000391	2.0467e-01	387	79.20729
cog.000392	2.3412e-01	699	163.64988
cog.000393	6.0666e-01	669	405.85554
cog.000394	1.7740e-01	687	121.8738
cog.000395	5.0033e-01	1611	806.03163
cog.000396	4.2471e-01	1455	617.95305
cog.000397	6.1989e-01	1434	888.92226
cog.000398	6.4823e-01	621	402.55083
cog.000399	5.7301e-01	630	360.9963
cog.000400	6.4537e-01	684	441.43308
cog.000401	5.0130e-01	1392	697.8096
cog.000402	4.5752e-01	1326	606.67152
cog.000403	4.5624e-01	1026	468.10224
cog.000404	6.3202e-01	1005	635.1801
cog.000405	4.9640e-01	453	224.8692
cog.000406	6.2123e-01	465	288.87195
cog.000407	7.8858e-01	1329	1048.02282
cog.000408	1.1897e+00	1341	1595.3877
cog.000409	4.5078e-01	1050	473.319
cog.000410	3.8628e-01	216	83.43648
cog.000411	3.2410e-02	201	6.51441
cog.000412	8.7520e-02	204	17.85408
cog.000413	4.9923e-01	2061	1028.91303
cog.000414	4.4620e-01	2142	955.7604
cog.000415	5.5000e-01	768	422.4
cog.000416	4.7452e-01	780	370.1256
cog.000417	6.1347e-01	1704	1045.35288
cog.000418	3.0442e-01	684	208.22328
cog.000419	3.4409e-01	903	310.71327
cog.000420	6.0293e-01	921	555.29853
cog.000421	5.0500e-01	459	231.795
cog.000422	4.4459e-01	486	216.07074
cog.000423	4.8002e-01	1140	547.2228
cog.000424	5.7269e-01	2334	1336.65846
cog.000425	4.8541e-01	2085	1012.07985
cog.000426	4.2398e-01	1089	461.71422
cog.000427	3.9445e-01	1056	416.5392
cog.000428	4.4192e-01	1734	766.28928
cog.000429	5.0133e-01	927	464.73291
cog.000430	5.3204e-01	921	490.00884
cog.000431	5.9981e-01	456	273.51336
cog.000432	3.5714e-01	393	140.35602
cog.000433	8.7378e-01	2316	2023.67448
cog.000434	4.5700e-01	438	200.166
cog.000435	5.8862e-01	411	241.92282
cog.000436	5.1059e-01	996	508.54764
cog.000437	2.5395e-01	1029	261.31455
cog.000438	4.2824e-01	1200	513.888
cog.000439	6.2562e-01	1185	741.3597
cog.000440	7.6831e-01	1479	1136.33049
cog.000441	5.2376e-01	711	372.39336
cog.000442	4.6500e-01	1410	655.65
cog.000443	3.8446e-01	1245	478.6527
cog.000444	4.2017e-01	1197	502.94349
cog.000445	5.2974e-01	1170	619.7958
cog.000446	5.1650e-01	471	243.2715
cog.000447	4.6715e-01	525	245.25375
cog.000448	3.3082e-01	828	273.91896
cog.000449	1.6038e+00	867	1390.4946
cog.000450	8.5506e-01	1512	1292.85072
cog.000451	6.1100e-01	873	533.403
cog.000452	3.2851e-01	1008	331.13808
cog.000453	3.5601e-01	1014	360.99414
cog.000454	6.7524e-01	576	388.93824
cog.000455	5.0294e-01	945	475.2783
cog.000456	7.3230e-01	990	724.977
cog.000457	8.0962e-01	807	653.36334
cog.000458	8.7105e-01	825	718.61625
cog.000459	6.7778e-01	1038	703.53564
cog.000460	2.9730e-01	834	247.9482
cog.000461	6.5045e-01	1218	792.2481
cog.000462	5.9020e-01	1137	671.0574
cog.000463	3.5674e-01	471	168.02454
cog.000464	6.3083e-01	465	293.33595
cog.000465	4.6446e-01	1359	631.20114
cog.000466	6.6114e-01	1290	852.8706
cog.000467	5.6666e-01	954	540.59364
cog.000468	5.7417e-01	2484	1426.23828
cog.000469	4.6754e-01	834	389.92836
cog.000470	4.8826e-01	813	396.95538
cog.000471	1.1168e+00	648	723.6864
cog.000472	3.2862e-01	489	160.69518
cog.000473	3.5610e-01	492	175.2012
cog.000474	8.0610e-01	1314	1059.2154
cog.000475	8.8360e-01	744	657.3984
cog.000476	5.8436e-01	1935	1130.7366
cog.000477	4.1719e-01	1086	453.06834
cog.000478	4.3141e-01	1119	482.74779
cog.000479	4.0141e-01	2418	970.60938
cog.000480	6.2364e-01	942	587.46888
cog.000481	5.1573e-01	885	456.42105
cog.000482	4.5772e-01	957	438.03804
cog.000483	2.4330e-01	918	223.3494
cog.000484	5.1275e-01	249	127.67475
cog.000485	3.7121e-01	1941	720.51861
cog.000486	3.9919e-01	1953	779.61807
cog.000487	3.5652e-01	1023	364.71996
cog.000488	1.1265e+00	1056	1189.584
cog.000489	5.3161e-01	2358	1253.53638
cog.000490	5.7930e-01	234	135.5562
cog.000491	4.7194e-01	978	461.55732
cog.000492	4.3951e-01	960	421.9296
cog.000493	7.6986e-01	432	332.57952
cog.000494	5.2976e-01	1176	622.99776
cog.000495	5.7004e-01	1164	663.52656
cog.000496	7.1818e-01	3756	2697.48408
cog.000497	7.0122e-01	789	553.26258
cog.000498	5.1879e-01	789	409.32531
cog.000499	5.5695e-01	705	392.64975
cog.000500	3.9468e-01	1179	465.32772
cog.000501	5.7256e-01	2652	1518.42912
cog.000502	8.2798e-01	1110	919.0578
cog.000503	4.3423e-01	1836	797.24628
cog.000504	2.1242e-01	1845	391.9149
cog.000505	4.5947e-01	876	402.49572
cog.000506	3.6210e-01	909	329.1489
cog.000507	7.0849e-01	879	622.76271
cog.000508	5.6755e-01	912	517.6056
cog.000509	2.9180e-01	363	105.9234
cog.000510	5.7111e-01	423	241.57953
cog.000511	4.5737e-01	978	447.30786
cog.000512	4.5222e-01	957	432.77454
cog.000513	4.5814e-01	636	291.37704
cog.000514	4.3927e-01	651	285.96477
cog.000515	2.4471e-01	396	96.90516
cog.000516	5.9409e-01	306	181.79154
cog.000517	4.5228e-01	1308	591.58224
cog.000518	4.8885e-01	1281	626.21685
cog.000519	5.1319e-01	693	355.64067
cog.000520	1.4364e+00	696	999.7344
cog.000521	1.7145e-01	1008	172.8216
cog.000522	4.0545e-01	1017	412.34265
cog.000523	5.0453e-01	930	469.2129
cog.000524	5.9025e-01	957	564.86925
cog.000525	3.9236e-01	2658	1042.89288
cog.000526	3.2392e-01	1149	372.18408
cog.000527	5.0189e-01	1281	642.92109
cog.000528	2.2310e-01	1422	317.2482
cog.000529	1.0142e+00	897	909.7374
cog.000530	3.1110e-01	444	138.1284
cog.000531	4.6033e-01	414	190.57662
cog.000532	6.8197e-01	3345	2281.18965
cog.000533	4.2119e-01	399	168.05481
cog.000534	2.4554e-01	1230	302.0142
cog.000535	8.2241e-01	1605	1319.96805
cog.000536	3.5741e-01	1248	446.04768
cog.000537	7.4265e-01	1311	973.61415
cog.000538	7.2065e-01	1305	940.44825
cog.000539	6.3984e-01	1206	771.64704
cog.000540	4.1011e-01	2232	915.36552
cog.000541	2.8266e-01	612	172.98792
cog.000542	5.4147e-01	567	307.01349
cog.000543	2.3284e-01	264	61.46976
cog.000544	7.1781e-01	288	206.72928
cog.000545	6.3965e-01	675	431.76375
cog.000546	5.4958e-01	420	230.8236
cog.000547	4.5953e-01	999	459.07047
cog.000548	1.1240e+00	3315	3726.06
cog.000549	7.7810e-01	1059	824.0079
cog.000550	4.6596e-01	1212	564.74352
cog.000551	5.3094e-01	585	310.5999
cog.000552	5.5778e-01	1542	860.09676
cog.000553	5.9059e-01	576	340.17984
cog.000554	6.7441e-01	1473	993.40593
cog.000555	6.8091e-01	969	659.80179
cog.000556	7.9822e-01	2250	1795.995
cog.000557	4.3804e-01	1608	704.36832
cog.000558	4.9574e-01	654	324.21396
cog.000559	5.0099e-01	753	377.24547
cog.000560	7.8880e-01	1014	799.8432
cog.000561	2.5061e-01	480	120.2928
cog.000562	6.2619e-01	828	518.48532
cog.000563	4.6026e-01	306	140.83956
cog.000564	4.0341e-01	1029	415.10889
cog.000565	3.7533e-01	1095	410.98635
cog.000566	2.3854e-01	2361	563.19294
cog.000567	5.0780e-01	795	403.701
cog.000568	6.3160e-01	519	327.8004
cog.000569	7.1492e-01	1026	733.50792
cog.000570	5.5307e-01	873	482.83011
cog.000571	6.6685e-01	1524	1016.2794
cog.000572	5.4747e-01	765	418.81455
cog.000573	3.9714e-01	1743	692.21502
cog.000574	6.7966e-01	546	371.09436
cog.000575	7.0118e-01	537	376.53366
cog.000576	8.4365e-01	789	665.63985
cog.000577	5.7988e-01	645	374.0226
cog.000578	5.3048e-01	3534	1874.71632
cog.000579	7.0632e-01	891	629.33112
cog.000580	4.9091e-01	858	421.20078
cog.000581	4.7302e-01	669	316.45038
cog.000582	5.2866e-01	1140	602.6724
cog.000583	7.9741e-01	1752	1397.06232
cog.000584	5.7885e-01	435	251.79975
cog.000585	7.8156e-01	1455	1137.1698
cog.000586	1.0391e+00	855	888.4305
cog.000587	1.3845e+00	960	1329.12
cog.000588	5.5551e-01	1020	566.6202
cog.000589	2.1484e-01	540	116.0136
cog.000590	3.8087e-01	225	85.69575
cog.000591	5.6672e-01	1080	612.0576
cog.000592	1.3533e+00	1383	1871.6139
cog.000593	5.4010e-01	1278	690.2478
cog.000594	3.6970e-01	1689	624.4233
cog.000595	7.1039e-01	1290	916.4031
cog.000596	7.0210e-01	846	593.9766
cog.000597	5.1986e-01	990	514.6614
cog.000598	4.8486e-01	774	375.28164
cog.000599	6.8253e-01	453	309.18609
cog.000600	5.3351e-01	531	283.29381
cog.000601	5.2727e-01	1386	730.79622
cog.000602	5.8364e-01	1242	724.88088
cog.000603	5.2865e-01	1380	729.537
cog.000604	6.8922e-01	2328	1604.50416
cog.000605	5.5773e-01	2502	1395.44046
cog.000606	4.6225e-01	903	417.41175
cog.000607	7.2673e-01	615	446.93895
cog.000608	4.6196e-01	1095	505.8462
cog.000609	4.6894e-01	2223	1042.45362
cog.000610	4.2515e-01	939	399.21585
cog.000611	5.2389e-01	1008	528.08112
cog.000612	8.6863e-01	774	672.31962
cog.000613	6.1918e-01	1299	804.31482
cog.000614	3.1295e-01	1068	334.2306
cog.000615	5.6261e-01	228	128.27508
cog.000616	9.3956e-01	528	496.08768
cog.000617	6.6687e-01	840	560.1708
cog.000618	5.9460e-01	2397	1425.2562
cog.000619	6.9228e-01	816	564.90048
cog.000620	9.1004e-01	516	469.58064
cog.000621	5.3161e-01	888	472.06968
cog.000622	4.9516e-01	885	438.2166
cog.000623	6.6872e-01	219	146.44968
cog.000624	4.6350e-01	1272	589.572
cog.000625	4.6002e-01	2640	1214.4528
cog.000626	8.2711e-01	372	307.68492
cog.000627	5.9563e-01	795	473.52585
cog.000628	2.5577e-01	873	223.28721
cog.000629	4.8847e-01	2409	1176.72423
cog.000630	4.1124e-01	348	143.11152
cog.000631	4.5804e-01	984	450.71136
cog.000632	7.0844e-01	1200	850.128
cog.000633	3.6489e-01	309	112.75101
cog.000634	4.6650e-01	327	152.5455
cog.000635	5.5082e-01	1734	955.12188
cog.000636	6.9120e-01	1206	833.5872
cog.000637	6.0646e-01	426	258.35196
cog.000638	2.0576e-01	237	48.76512
cog.000639	3.9847e-01	240	95.6328
cog.000640	1.6108e-01	288	46.39104
cog.000641	4.3847e-01	1464	641.92008
cog.000642	9.0719e-01	432	391.90608
cog.000643	4.5712e-01	630	287.9856
cog.000644	5.9669e-01	1341	800.16129
cog.000645	1.0403e+00	756	786.4668
cog.000646	7.3981e-01	771	570.39351
cog.000647	1.1859e-01	147	17.43273
cog.000648	3.3763e-01	147	49.63161
